9.275053	0.837471	0.819251	1.361395                9.275053	-1.929555	-2.07077	-1.431645                           
9.309152	0.831572	0.806721	1.374299                9.309152	-1.892141	-2.023498	-1.396387                           
9.343252	0.828375	0.799221	1.398905                9.343252	-1.861584	-1.984672	-1.383486                           
9.377351	0.824124	0.791023	1.422148                9.377351	-1.838785	-1.954035	-1.395984                           
9.411451	0.81556	0.7801	1.431854                    9.411451	-1.822206	-1.928952	-1.429253                           
9.44555	0.799922	0.764285	1.421336                9.44555	-1.809097	-1.907847	-1.473318                             
9.479649	0.776763	0.742982	1.391089                9.479649	-1.793736	-1.885494	-1.518493                           
9.513749	0.751428	0.72172	1.344467                  9.513749	-1.772638	-1.859814	-1.55978                            
9.547848	0.728274	0.702865	1.282454                9.547848	-1.748438	-1.835225	-1.594404                           
9.581948	0.707439	0.683306	1.205715                9.581948	-1.724728	-1.814551	-1.616008                           
9.616047	0.686479	0.659119	1.121511                9.616047	-1.703609	-1.796649	-1.617719                           
9.650147	0.661637	0.628131	1.04036                 9.650147	-1.683977	-1.777272	-1.599841                           
9.684246	0.632005	0.592661	0.968869                9.684246	-1.660827	-1.750834	-1.568321                           
9.718346	0.602246	0.559453	0.908945                9.718346	-1.630964	-1.716144	-1.529745                           
9.752445	0.576653	0.532311	0.859378                9.752445	-1.596725	-1.678049	-1.489866                           
9.786545	0.555638	0.509463	0.816084                9.786545	-1.561275	-1.640398	-1.451997                           
9.820644	0.538612	0.488904	0.774899                9.820644	-1.526246	-1.603289	-1.415297                           
9.854743	0.524619	0.470299	0.735004                9.854743	-1.493071	-1.566336	-1.376409                           
9.888843	0.511794	0.453788	0.699358                9.888843	-1.462062	-1.529282	-1.333879                           
9.922942	0.499102	0.440125	0.670332                9.922942	-1.431907	-1.492725	-1.289978                           
9.957042	0.487353	0.428756	0.64765                 9.957042	-1.40122	-1.45797	-1.247448                           
9.991141	0.478411	0.418557	0.630137                9.991141	-1.37032	-1.425059	-1.20798                            
10.025241	0.472976	0.409269	0.616459              10.025241	-1.3413	-1.393622	-1.172897                             
10.05934	0.469803	0.400771	0.604696                10.05934	-1.315986	-1.363936	-1.143558                           
10.09344	0.466992	0.392132	0.591327                10.09344	-1.294623	-1.336086	-1.120715                           
10.127539	0.463965	0.382869	0.571545              10.127539	-1.276364	-1.309012	-1.102055                           
10.161639	0.461077	0.373774	0.54313               10.161639	-1.262387	-1.282387	-1.08092                            
10.195738	0.454918	0.364383	0.510184              10.195738	-1.254569	-1.256931	-1.050418                           
10.229838	0.441196	0.353496	0.480624              10.229838	-1.249288	-1.231367	-1.00898                            
10.263937	0.421366	0.342509	0.460508              10.263937	-1.241818	-1.203711	-0.960639                           
10.298036	0.397641	0.333903	0.451667              10.298036	-1.231479	-1.174539	-0.910976                           
10.332136	0.37035	0.328316	0.45346                 10.332136	-1.217346	-1.145963	-0.864554                           
